,id,distribution_4,distribution_5,distribution_10,seg4,seg5,seg10
0,360610005000.0,[0.307 0.249 0.155 0.289],[0.202 0.129 0.27  0.137 0.262],[0.169 0.034 0.111 0.018 0.224 0.046 0.081 0.056 0.055 0.207],0.12799999999999997,0.1675,0.345
1,360610005001.0,[0.1641 0.2273 0.1932 0.4151],[0.131  0.1475 0.1695 0.2614 0.2903],[0.0978 0.0334 0.066  0.0816 0.1128 0.0571 0.075  0.1862 0.1128 0.1778],0.22033333333333335,0.1898125,0.2103888888888889
2,360810709001.0,[0.115 0.234 0.312 0.339],[0.115 0.073 0.328 0.248 0.236],[0.072 0.043 0.011 0.062 0.161 0.167 0.107 0.141 0.095 0.141],0.20133333333333336,0.26499999999999996,0.2411111111111111
3,360610218001.0,[0.4352 0.2218 0.1542 0.1879],[0.3768 0.1988 0.1637 0.1053 0.1545],[0.2608 0.1169 0.1005 0.0993 0.0814 0.0823 0.0578 0.0465 0.0656 0.0898],0.2475333333333333,0.22156250000000002,0.19749999999999995
4,360610218002.0,[0.5693 0.1678 0.1964 0.0666],[0.4185 0.238  0.231  0.0467 0.0662],[0.2988 0.1197 0.1623 0.0755 0.0805 0.1501 0.0447 0.0019 0.0098 0.0564],0.4256666666666667,0.35912499999999997,0.36783333333333335
5,360610218003.0,[0.2741 0.2358 0.3851 0.1049],[0.2509 0.1194 0.3415 0.2121 0.076 ],[0.158  0.0931 0.0587 0.0608 0.1394 0.2018 0.1829 0.0293 0.0393 0.0367],0.21233333333333335,0.2556875,0.31344444444444447
6,360610218004.0,[0.3328 0.2017 0.3513 0.1141],[0.3185 0.1311 0.3234 0.1334 0.0935],[0.2504 0.0687 0.0541 0.077  0.0848 0.2386 0.0947 0.0388 0.047  0.0464],0.24553333333333335,0.3024375,0.32083333333333336
7,360810922001.0,[0.036 0.279 0.05  0.635],[0.022 0.05  0.257 0.065 0.606],[0.014 0.007 0.029 0.022 0.243 0.014 0.029 0.036 0.549 0.058],0.552,0.5787499999999999,0.6572222222222223
8,360850047001.0,[0.322 0.    0.206 0.472],[0.262 0.06  0.064 0.202 0.412],[0.099 0.163 0.06  0.    0.    0.064 0.103 0.099 0.142 0.27 ],0.39199999999999996,0.34500000000000003,0.30888888888888894
9,360810111002.0,[0.125 0.125 0.75  0.   ],[0.    0.125 0.625 0.25  0.   ],[0.    0.    0.125 0.    0.125 0.5   0.125 0.125 0.    0.   ],0.6666666666666666,0.5937499999999999,0.5555555555555556
10,360470143003.0,[0.159 0.341 0.244 0.256],[0.159 0.195 0.146 0.244 0.256],[0.11  0.049 0.098 0.098 0.146 0.    0.11  0.134 0.207 0.049],0.12933333333333336,0.125,0.22944444444444442
11,360050516000.0,[0.272 0.546 0.182 0.   ],[0.272 0.069 0.477 0.182 0.   ],[0.161 0.111 0.    0.069 0.477 0.    0.036 0.146 0.    0.   ],0.4240000000000001,0.43624999999999997,0.5499999999999999
12,360470569002.0,[0.155 0.426 0.118 0.301],[0.155 0.308 0.167 0.18  0.19 ],[0.032 0.123 0.162 0.146 0.118 0.049 0.    0.18  0.118 0.072],0.3026666666666667,0.135,0.27444444444444444
13,360470356021.0,[0.373 0.443 0.123 0.062],[0.323 0.356 0.238 0.034 0.049],[0.096 0.228 0.158 0.198 0.136 0.101 0.    0.034 0.037 0.013],0.4206666666666667,0.39625,0.3561111111111111
14,360470356023.0,[0.276 0.387 0.219 0.118],[0.2   0.337 0.224 0.154 0.086],[0.096 0.103 0.157 0.18  0.127 0.097 0.105 0.048 0.038 0.048],0.21733333333333338,0.20062500000000003,0.19166666666666665
15,360610259001.0,[0.5173 0.1175 0.2802 0.085 ],[0.4759 0.1355 0.1941 0.1261 0.0683],[0.3519 0.1236 0.0644 0.0711 0.0233 0.1709 0.0585 0.0676 0.0195 0.0488],0.39666666666666667,0.3449375,0.3851111111111112
16,360610259002.0,[0.4011 0.2492 0.2947 0.0555],[0.3968 0.1588 0.3263 0.0681 0.0493],[0.2281 0.1688 0.0674 0.0914 0.0941 0.2327 0.0222 0.0465 0.0341 0.0153],0.2607333333333333,0.4043125,0.36588888888888893
17,360810365002.0,[0.295 0.41  0.148 0.148],[0.148 0.295 0.262 0.148 0.148],[0.148 0.    0.148 0.148 0.262 0.    0.148 0.    0.    0.148],0.2726666666666666,0.19562500000000002,0.4455555555555556
18,360470397002.0,[0.5 0.5 0.  0. ],[0.5 0.  0.5 0.  0. ],[0.5 0.  0.  0.  0.5 0.  0.  0.  0.  0. ],0.6666666666666666,0.7499999999999999,0.888888888888889
19,360610087001.0,[0.1771 0.2081 0.2015 0.4133],[0.1645 0.1409 0.1494 0.2225 0.3226],[0.1123 0.0521 0.0435 0.0974 0.0799 0.0694 0.0585 0.1642 0.1028 0.22  ],0.21773333333333333,0.1814375,0.2213888888888889
20,360610087002.0,[0.1429 0.1633 0.2339 0.4598],[0.1274 0.0988 0.1744 0.2394 0.3602],[0.0969 0.0303 0.019  0.0798 0.0801 0.0943 0.0517 0.1877 0.1091 0.2511],0.2798,0.249375,0.27544444444444444
21,360610087003.0,[0.2224 0.181  0.2285 0.368 ],[0.1933 0.1088 0.1816 0.1808 0.3355],[0.1108 0.0823 0.0402 0.0688 0.1015 0.0803 0.0931 0.0877 0.1054 0.2301],0.1574,0.16937500000000003,0.1641111111111111
22,360610087004.0,[0.1988 0.2857 0.1272 0.3882],[0.181  0.2371 0.1679 0.0479 0.3662],[0.1198 0.0611 0.1131 0.124  0.0664 0.1016 0.0061 0.0418 0.1529 0.2134],0.23193333333333332,0.2540625,0.24966666666666668
23,360610087005.0,[0.1832 0.1787 0.2361 0.4015],[0.1526 0.1501 0.1528 0.2452 0.2989],[0.1109 0.0412 0.0601 0.09   0.0593 0.0936 0.0703 0.1754 0.1055 0.1929],0.20233333333333334,0.18037499999999998,0.20566666666666666
24,360050385001.0,[1. 0. 0. 0.],[1. 0. 0. 0. 0.],[0.5 0.5 0.  0.  0.  0.  0.  0.  0.  0. ],1.0,0.9999999999999999,0.888888888888889
25,360050385002.0,[0.5 0.4 0.1 0. ],[0.5 0.2 0.2 0.1 0. ],[0.4 0.1 0.2 0.  0.2 0.  0.  0.1 0.  0. ],0.5333333333333333,0.37500000000000006,0.5555555555555556
26,360050385003.0,[0.5 0.  0.  0.5],[0.5 0.  0.  0.  0.5],[0.5 0.  0.  0.  0.  0.  0.  0.  0.  0.5],0.6666666666666666,0.7499999999999999,0.888888888888889
27,360810619002.0,[0.1075 0.1881 0.5195 0.1858],[0.1075 0.1881 0.1075 0.412  0.1858],[0.1075 0.     0.1881 0.     0.     0.1075 0.412  0.     0.1858 0.    ],0.35873333333333335,0.2644375,0.5560555555555555
28,360470610043.0,[0.19  0.153 0.237 0.419],[0.    0.307 0.103 0.353 0.236],[0.    0.    0.19  0.116 0.037 0.066 0.138 0.216 0.207 0.029],0.22599999999999998,0.370625,0.40833333333333327
29,360610128001.0,[0.2431 0.1675 0.149  0.4405],[0.1614 0.1799 0.1189 0.1469 0.393 ],[0.0982 0.0631 0.1139 0.066  0.0696 0.0494 0.0528 0.0939 0.1397 0.2534],0.25393333333333334,0.2411875,0.23
30,360610128002.0,[0.1902 0.2296 0.117  0.4629],[0.1427 0.1287 0.1944 0.1016 0.4326],[0.1079 0.0348 0.0726 0.0559 0.1485 0.046  0.0334 0.0683 0.0765 0.3558],0.28406666666666663,0.29075,0.34705555555555556
31,360610128003.0,[0.1337 0.2919 0.1594 0.4151],[0.0958 0.2002 0.2057 0.1395 0.359 ],[0.0733 0.0225 0.0872 0.1133 0.1298 0.0759 0.0543 0.0853 0.134  0.2247],0.27593333333333336,0.20599999999999996,0.22405555555555562
32,360610128004.0,[0.1767 0.2034 0.1256 0.4941],[0.1288 0.1629 0.1581 0.1208 0.4292],[0.0928 0.036  0.0852 0.0777 0.0884 0.0698 0.0436 0.0772 0.1521 0.2773],0.3256,0.286625,0.2548333333333333
33,360610128005.0,[0.1972 0.2122 0.133  0.4573],[0.1519 0.1653 0.1594 0.1142 0.4093],[0.1247 0.0275 0.1017 0.0637 0.0925 0.0667 0.0378 0.0764 0.1672 0.2422],0.2766,0.26156250000000003,0.2617777777777778
34,360470266001.0,[0.354 0.336 0.235 0.075],[0.259 0.293 0.266 0.12  0.063],[0.086 0.173 0.145 0.148 0.139 0.126 0.068 0.052 0.029 0.035],0.25333333333333335,0.271875,0.25611111111111107
35,360050426002.0,[0.592 0.235 0.173 0.   ],[0.419 0.191 0.217 0.173 0.   ],[0.173 0.246 0.173 0.018 0.217 0.    0.173 0.    0.    0.   ],0.45599999999999996,0.295,0.5355555555555556
36,360050213021.0,[0.5956 0.1499 0.1147 0.1396],[0.5529 0.1926 0.0437 0.077  0.1342],[0.3349 0.218  0.1066 0.086  0.     0.0437 0.032  0.0449 0.1022 0.032 ],0.46093333333333336,0.4408749999999999,0.40172222222222226
37,360610169001.0,[0.2833 0.1683 0.1994 0.3489],[0.2723 0.1281 0.149  0.1186 0.3318],[0.1955 0.0768 0.0508 0.0777 0.0512 0.0978 0.0249 0.0937 0.1255 0.2062],0.17633333333333331,0.25525,0.2523888888888889
38,360050041001.0,[1. 0. 0. 0.],[1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,0.9999999999999999,1.0000000000000002
39,360610169003.0,[0.1609 0.2177 0.2631 0.3583],[0.1493 0.1215 0.1723 0.253  0.3036],[0.0914 0.058  0.0414 0.08   0.1078 0.0645 0.1182 0.1349 0.1014 0.2022],0.1618666666666667,0.1959375,0.18288888888888885
40,360610169004.0,[0.1395 0.1377 0.1973 0.5255],[0.133  0.0599 0.1672 0.3539 0.286 ],[0.0934 0.0396 0.019  0.0409 0.0844 0.0828 0.1002 0.2537 0.1477 0.1381],0.3673333333333333,0.299875,0.26644444444444443
41,360610169005.0,[0.2213 0.1529 0.1176 0.5083],[0.2183 0.1308 0.1137 0.0997 0.4373],[0.0982 0.1199 0.0844 0.0464 0.0253 0.0885 0.0269 0.0727 0.0306 0.4068],0.3443333333333333,0.31962500000000005,0.36316666666666664
42,360610169006.0,[0.1799 0.2335 0.1411 0.4458],[0.1627 0.1176 0.2093 0.1619 0.3486],[0.1109 0.0519 0.057  0.0604 0.1331 0.0761 0.0377 0.1242 0.1004 0.2483],0.26086666666666664,0.1973125,0.241
43,360610169002.0,[0.2596 0.077  0.1197 0.5433],[0.2571 0.0376 0.1295 0.1932 0.3822],[0.1827 0.0746 0.0071 0.0305 0.0416 0.0877 0.0306 0.1626 0.117  0.2651],0.4041333333333333,0.299375,0.36405555555555563
44,360050041004.0,[0.795 0.193 0.012 0.   ],[0.793 0.004 0.203 0.    0.   ],[0.557 0.236 0.004 0.    0.191 0.012 0.    0.    0.    0.   ],0.7266666666666667,0.7449999999999999,0.7600000000000001
45,360050254001.0,[0. 0. 0. 1.],[0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0,1.0
46,360050041002.0,[0.401 0.    0.484 0.115],[0.229 0.172 0.    0.484 0.115],[0.    0.229 0.172 0.    0.    0.    0.484 0.    0.    0.115],0.5133333333333333,0.39124999999999993,0.6666666666666666
47,360470094003.0,[0.004 0.004 0.992 0.   ],[0.004 0.004 0.66  0.332 0.   ],[0.    0.004 0.    0.004 0.    0.66  0.004 0.328 0.    0.   ],0.9893333333333333,0.7400000000000001,0.8755555555555555
48,360471118001.0,[0.86 0.14 0.   0.  ],[0.86 0.14 0.   0.   0.  ],[0.86 0.   0.14 0.   0.   0.   0.   0.   0.   0.  ],0.8133333333333334,0.8249999999999998,0.888888888888889
49,360610210001.0,[0.382  0.2432 0.1726 0.202 ],[0.3514 0.1921 0.1871 0.1055 0.1634],[0.2611 0.09   0.0965 0.0959 0.0816 0.1054 0.0405 0.0651 0.0902 0.0735],0.17613333333333334,0.18956250000000002,0.18511111111111117
50,360610210002.0,[0.1069 0.0151 0.8394 0.0389],[0.1069 0.0151 0.8118 0.0279 0.0386],"[3.270e-02 7.420e-02 8.300e-03 6.500e-03 0.000e+00 8.118e-01 2.760e-02
 3.000e-04 2.760e-02 1.100e-02]",0.7856666666666667,0.7645624999999998,0.7908888888888889
51,360610210003.0,[0.5641 0.3463 0.0441 0.0448],[0.5542 0.1689 0.2118 0.0294 0.035 ],[0.5401 0.0142 0.1443 0.0248 0.1873 0.0245 0.0098 0.0195 0.0307 0.0043],0.5476666666666667,0.4579375,0.6355
52,360470946003.0,[0.3807 0.312  0.227  0.0805],[0.3387 0.225  0.2574 0.0977 0.0805],[0.2787 0.0606 0.158  0.067  0.1287 0.1291 0.0396 0.0581 0.0024 0.0782],0.2568,0.2768125,0.32700000000000007
53,360050295001.0,[0.202 0.187 0.238 0.374],[0.202 0.    0.425 0.    0.374],[0.202 0.    0.    0.    0.187 0.238 0.    0.    0.374 0.   ],0.16466666666666666,0.5006249999999999,0.6672222222222223
54,360050295004.0,[0.347 0.21  0.243 0.2  ],[0.33  0.137 0.163 0.208 0.162],[0.212 0.118 0.068 0.069 0.09  0.073 0.119 0.088 0.101 0.062],0.12933333333333333,0.17250000000000001,0.16666666666666669
55,360470561004.0,[1. 0. 0. 0.],[1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,0.9999999999999999,1.0000000000000002
56,360610038001.0,[0.2299 0.2112 0.2113 0.3477],[0.1555 0.2007 0.1701 0.1914 0.2824],[0.0776 0.0779 0.1282 0.0725 0.0849 0.0852 0.0608 0.1307 0.1407 0.1416],0.1302,0.10381249999999999,0.15683333333333335
57,360610038002.0,[0.2344 0.304  0.1298 0.3317],[0.1773 0.2    0.1992 0.2063 0.2173],[0.071  0.1066 0.1106 0.0894 0.1613 0.0375 0.0746 0.1317 0.0734 0.144 ],0.18099999999999997,0.029437500000000002,0.17127777777777778
58,360610038003.0,[0.2689 0.2199 0.2963 0.2147],[0.21   0.2018 0.187  0.2477 0.1536],[0.0923 0.1177 0.0898 0.112  0.0771 0.1099 0.1739 0.0739 0.0676 0.0861],0.08706666666666664,0.0743125,0.12594444444444444
59,360610038004.0,[0.1686 0.1949 0.3381 0.2984],[0.1296 0.1591 0.2548 0.2373 0.2195],[0.0668 0.0629 0.12   0.0389 0.0748 0.18   0.131  0.1061 0.0941 0.1253],0.18200000000000002,0.1393125,0.18050000000000002
60,360610038005.0,[0.1929 0.2193 0.3427 0.2452],[0.166  0.1761 0.1487 0.3395 0.1697],[0.0907 0.0753 0.1241 0.0519 0.0702 0.0787 0.1919 0.1475 0.0941 0.0756],0.12353333333333334,0.174375,0.18166666666666664
61,360610038006.0,[0.2323 0.1707 0.2537 0.3433],[0.1873 0.0895 0.2369 0.2639 0.2222],[0.0789 0.1084 0.0654 0.024  0.1261 0.1108 0.1021 0.1618 0.1703 0.0519],0.12933333333333333,0.153875,0.19961111111111107
62,360610038007.0,[0.2372 0.1836 0.3358 0.2435],[0.1607 0.2145 0.1185 0.3375 0.1685],[0.0746 0.0861 0.1497 0.0648 0.0456 0.0729 0.153  0.1846 0.085  0.0837],0.11433333333333333,0.1901875,0.20811111111111114
63,360610251001.0,[0.3854 0.2313 0.1886 0.1939],[0.3316 0.2127 0.1654 0.121  0.1694],[0.2036 0.128  0.1091 0.1036 0.0724 0.0928 0.0617 0.0593 0.0679 0.1022],0.1810666666666667,0.18031250000000001,0.16244444444444445
64,360610251002.0,[0.4036 0.2399 0.1816 0.175 ],[0.347  0.2045 0.176  0.1176 0.1546],[0.1967 0.1503 0.1073 0.0971 0.0912 0.0844 0.0606 0.057  0.0605 0.0941],0.20473333333333335,0.1895625,0.1718888888888889
65,360850170112.0,[0.    0.931 0.    0.069],[0.    0.931 0.    0.069 0.   ],[0.    0.    0.    0.931 0.    0.    0.    0.069 0.    0.   ],0.908,0.91375,0.9233333333333333
66,360471200001.0,[0.311  0.3311 0.2356 0.1224],[0.2501 0.2926 0.269  0.1029 0.0864],[0.2004 0.0497 0.1884 0.1041 0.0994 0.1687 0.0429 0.06   0.0257 0.0607],0.1894,0.26399999999999996,0.2906666666666667
67,360850170121.0,[0. 0. 0. 1.],[0.    0.    0.    0.884 0.116],[0.    0.    0.    0.    0.    0.    0.    0.884 0.116 0.   ],1.0,0.855,0.888888888888889
68,360610079000.0,[0.    0.    0.494 0.506],[0.    0.    0.494 0.    0.506],[0.    0.    0.    0.    0.    0.494 0.    0.    0.506 0.   ],0.6666666666666666,0.7499999999999999,0.888888888888889
69,360610079001.0,[0.1935 0.1878 0.1931 0.4257],[0.1674 0.1427 0.1466 0.1864 0.3575],[0.0846 0.0827 0.0659 0.0767 0.0713 0.0752 0.0853 0.1008 0.1286 0.2289],0.23420000000000005,0.1965,0.17588888888888887
70,360610079002.0,[0.258  0.1391 0.1695 0.4334],[0.2186 0.1031 0.1912 0.1301 0.3579],[0.1148 0.1037 0.0394 0.0637 0.0764 0.1148 0.0416 0.0885 0.2151 0.1428],0.25520000000000004,0.22006249999999997,0.212
71,360610079003.0,[0.201  0.102  0.1631 0.5338],[0.2006 0.059  0.1194 0.2055 0.4154],[0.132  0.0687 0.0094 0.0496 0.0433 0.076  0.0633 0.1423 0.1984 0.217 ],0.37846666666666673,0.27693749999999995,0.32188888888888895
72,360610079004.0,[0.1472 0.1903 0.1692 0.4937],[0.1081 0.1335 0.1647 0.191  0.4029],[0.0425 0.0657 0.0665 0.0669 0.0959 0.0687 0.0602 0.1309 0.1581 0.2449],0.3246666666666667,0.25349999999999995,0.25972222222222224
73,360010146074.0,[0.    0.152 0.    0.848],[0.    0.    0.152 0.152 0.695],[0.    0.    0.    0.    0.152 0.    0.    0.152 0.    0.695],0.7973333333333333,0.619375,0.7772222222222223
74,360850121003.0,[0.     0.3037 0.4527 0.2436],[0.     0.3037 0.0494 0.6055 0.0407],[0.     0.     0.     0.3037 0.     0.0494 0.0465 0.559  0.0407 0.    ],0.3418666666666666,0.6369375,0.7367222222222223
75,360470430002.0,[1. 0. 0. 0.],[1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,0.9999999999999999,1.0000000000000002
76,360470430003.0,[0.541 0.153 0.268 0.038],[0.503 0.153 0.191 0.115 0.038],[0.465 0.038 0.076 0.076 0.038 0.153 0.115 0.    0.    0.038],0.412,0.37875,0.48166666666666663
77,360810185012.0,[1. 0. 0. 0.],[0. 1. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,0.9999999999999999,1.0000000000000002
78,360810185023.0,[0.    0.989 0.005 0.005],[0.    0.01  0.985 0.    0.005],[0.    0.    0.01  0.    0.98  0.005 0.    0.    0.005 0.   ],0.9860000000000001,0.9812499999999998,0.9777777777777777
79,360610120001.0,[0.2772 0.2175 0.1544 0.3509],[0.2073 0.189  0.1597 0.1372 0.3068],[0.1349 0.0723 0.1001 0.089  0.098  0.0616 0.0644 0.0729 0.0779 0.2285],0.17079999999999998,0.14262500000000003,0.1818888888888889
80,360610120002.0,[0.2037 0.1933 0.1703 0.4329],[0.1572 0.1562 0.1579 0.1323 0.3967],[0.0959 0.0613 0.0761 0.08   0.0837 0.074  0.0753 0.0568 0.1295 0.2672],0.24373333333333336,0.2456875,0.2186666666666667
81,360610120003.0,[0.1331 0.1963 0.1824 0.4883],[0.119  0.12   0.1862 0.1345 0.4402],[0.0762 0.0431 0.0415 0.0783 0.0905 0.0959 0.0703 0.0639 0.1513 0.2887],0.3176666666666667,0.3003125,0.26683333333333337
82,360610120004.0,[0.2393 0.185  0.1464 0.4288],[0.1989 0.1494 0.1429 0.1352 0.374 ],[0.1268 0.072  0.0654 0.0838 0.0768 0.0666 0.0357 0.0995 0.088  0.2857],0.23873333333333333,0.21725,0.23594444444444448
83,360470045002.0,[0.    0.014 0.029 0.957],[0.    0.    0.014 0.029 0.957],[0.    0.    0.    0.    0.014 0.    0.029 0.    0.    0.957],0.9426666666666667,0.9462499999999999,0.9522222222222222
84,360470258001.0,[0. 0. 1. 0.],[0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0,1.0000000000000002
85,360811463002.0,[0.1693 0.1733 0.3195 0.3369],[0.0191 0.3102 0.1826 0.1866 0.3004],[0.0191 0.     0.16   0.1502 0.0134 0.1693 0.1502 0.0364 0.     0.3004],0.20919999999999997,0.2639375,0.4784444444444444
86,360594162021.0,[0.129 0.078 0.28  0.513],[0.103 0.052 0.052 0.409 0.384],[0.052 0.052 0.026 0.026 0.052 0.    0.203 0.207 0.181 0.203],0.3906666666666667,0.49125,0.43666666666666665
87,360610161001.0,[0.2098 0.1653 0.1218 0.5029],[0.1557 0.1624 0.1204 0.1201 0.441 ],[0.0968 0.0593 0.09   0.0725 0.057  0.0635 0.0442 0.0758 0.1502 0.2909],0.3373333333333333,0.3015,0.2677777777777778
88,360610161002.0,[0.3261 0.2119 0.0797 0.3828],[0.3201 0.1811 0.072  0.0799 0.3472],[0.1704 0.1495 0.0163 0.1644 0.037  0.0355 0.0241 0.056  0.2352 0.1122],0.27819999999999995,0.3339375,0.36822222222222223
89,360610161003.0,[0.0799 0.1734 0.2248 0.5218],[0.0585 0.1298 0.1808 0.1403 0.491 ],[0.041  0.0175 0.0391 0.0908 0.0652 0.1158 0.083  0.0573 0.2855 0.2056],0.3624666666666667,0.36350000000000005,0.34055555555555556
90,360610161004.0,[0.2443 0.1508 0.1978 0.4069],[0.1865 0.167  0.1654 0.1824 0.2987],[0.1454 0.0411 0.0715 0.0955 0.0416 0.1238 0.0647 0.1183 0.1422 0.1559],0.20933333333333334,0.12337500000000003,0.20622222222222222
91,360610161005.0,[0.1428 0.1327 0.2112 0.5131],[0.1325 0.1113 0.1262 0.1767 0.4533],[0.113  0.0195 0.0297 0.0815 0.0316 0.0944 0.0621 0.1144 0.2069 0.2464],0.3509333333333333,0.31662499999999993,0.3121666666666667
92,360610161006.0,[0.17   0.0761 0.1805 0.5737],[0.1364 0.0754 0.1446 0.0929 0.551 ],[0.134  0.0025 0.0702 0.0052 0.0343 0.1102 0.002  0.0909 0.2205 0.3302],0.4314,0.4385625,0.4387777777777778
93,360810865001.0,[0.313 0.196 0.132 0.359],[0.313 0.167 0.141 0.02  0.359],[0.04  0.273 0.061 0.106 0.029 0.112 0.02  0.    0.276 0.083],0.2293333333333333,0.34,0.4077777777777778
94,360810054001.0,[0.207 0.36  0.311 0.122],[0.162 0.234 0.324 0.158 0.122],[0.081 0.081 0.077 0.158 0.171 0.153 0.113 0.045 0.    0.122],0.22799999999999998,0.19750000000000004,0.24055555555555558
95,360810054003.0,[0.087 0.391 0.261 0.261],[0.043 0.217 0.304 0.217 0.217],[0.    0.043 0.087 0.13  0.217 0.087 0.13  0.087 0.087 0.13 ],0.21733333333333338,0.19500000000000003,0.23111111111111113
96,360810054004.0,[0.276 0.388 0.267 0.069],[0.207 0.319 0.138 0.267 0.069],[0.069 0.138 0.319 0.    0.138 0.    0.198 0.069 0.    0.069],0.24133333333333337,0.24125,0.43666666666666665
97,360810267001.0,[0.3178 0.3481 0.2227 0.1114],[0.234  0.3551 0.2137 0.1187 0.0774],[0.0754 0.1586 0.1676 0.1875 0.0758 0.1379 0.0429 0.0758 0.0409 0.0365],0.22120000000000004,0.2541875,0.2801666666666666
98,360810267002.0,[0.3227 0.3519 0.2172 0.1091],[0.183  0.3686 0.2331 0.1435 0.0718],[0.0786 0.1044 0.2289 0.1399 0.123  0.1101 0.0543 0.089  0.0543 0.0175],0.23219999999999996,0.252125,0.22922222222222222
99,360810267003.0,[0.25  0.383 0.197 0.17 ],[0.187 0.32  0.264 0.095 0.134],[0.096 0.091 0.132 0.188 0.126 0.138 0.035 0.06  0.045 0.089],0.17733333333333334,0.23,0.20444444444444446
100,360810693001.0,[0.232 0.473 0.244 0.051],[0.154 0.256 0.333 0.206 0.051],[0.09  0.064 0.18  0.076 0.295 0.038 0.103 0.104 0.    0.051],0.2973333333333333,0.24375,0.3127777777777778
101,360811291021.0,[0. 0. 1. 0.],[0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0,1.0000000000000002
102,360811291031.0,[0.034 0.966 0.    0.   ],[0.034 0.871 0.095 0.    0.   ],[0.034 0.    0.274 0.597 0.095 0.    0.    0.    0.    0.   ],0.9546666666666667,0.83875,0.7455555555555557
103,360811291032.0,[0.284 0.287 0.239 0.191],[0.048 0.427 0.143 0.239 0.143],[0.048 0.    0.284 0.143 0.096 0.048 0.096 0.143 0.096 0.048],0.09399999999999997,0.3325,0.2988888888888889
104,360470127002.0,[0.127 0.034 0.172 0.667],[0.099 0.062 0.172 0.    0.667],[0.099 0.    0.062 0.    0.    0.172 0.    0.    0.667 0.   ],0.556,0.58375,0.71
105,360470553001.0,[0.1297 0.3522 0.2224 0.2948],[0.1258 0.3522 0.2149 0.0262 0.2801],[0.1187 0.0071 0.2278 0.1244 0.0038 0.211  0.0038 0.0223 0.0191 0.261 ],0.1966,0.3095,0.4926666666666667
106,360470553003.0,[0.146  0.2322 0.2749 0.3469],[0.1344 0.2012 0.1107 0.2587 0.295 ],[0.0851 0.0499 0.0831 0.1179 0.0427 0.0681 0.0525 0.2056 0.1421 0.1535],0.1624,0.19362499999999996,0.2431666666666667
107,360850244013.0,[0.088 0.044 0.334 0.534],[0.088 0.032 0.093 0.394 0.394],[0.048 0.039 0.    0.032 0.012 0.081 0.167 0.227 0.267 0.127],0.49066666666666664,0.48437499999999994,0.43111111111111117
108,360610030011.0,[0.2943 0.2188 0.1845 0.3023],[0.2591 0.136  0.1674 0.1992 0.238 ],[0.1781 0.0811 0.0661 0.0699 0.1181 0.0494 0.1166 0.0827 0.116  0.1221],0.12886666666666668,0.1215625,0.16761111111111113
109,360610030012.0,[0.2491 0.1517 0.2969 0.3024],[0.2077 0.1267 0.172  0.2666 0.2269],[0.1378 0.0698 0.0806 0.0463 0.0662 0.1057 0.146  0.1205 0.119  0.1077],0.13233333333333333,0.1265625,0.1521111111111111
110,360610030013.0,[0.1422 0.2518 0.3576 0.2487],[0.1253 0.2276 0.2457 0.1615 0.2399],[0.1031 0.0222 0.0607 0.1667 0.0411 0.2047 0.1127 0.0487 0.1544 0.0856],0.14566666666666667,0.1415,0.2685
111,360610030014.0,[0.2503 0.301  0.2419 0.2068],[0.2154 0.2562 0.214  0.1491 0.1655],[0.18   0.0353 0.0981 0.158  0.0798 0.1341 0.0506 0.0981 0.0751 0.0904],0.0684,0.10687499999999997,0.19150000000000003
112,360471192003.0,[0.182 0.759 0.    0.059],[0.182 0.031 0.728 0.    0.059],[0.182 0.    0.    0.031 0.728 0.    0.    0.    0.    0.059],0.6786666666666666,0.66,0.7888888888888889
113,360610243012.0,[0.3901 0.3404 0.1422 0.1272],[0.326  0.2109 0.3044 0.0535 0.1051],[0.2554 0.0702 0.1158 0.0951 0.194  0.1105 0.0166 0.0369 0.0427 0.0624],0.30739999999999995,0.3016875,0.3065555555555555
114,360610030021.0,[0.293  0.1952 0.2855 0.2266],[0.221  0.1841 0.1634 0.2199 0.2113],[0.0833 0.1378 0.1116 0.0725 0.0826 0.0811 0.1292 0.0907 0.0997 0.1117],0.10446666666666664,0.06543749999999998,0.10022222222222223
115,360610030022.0,[0.2404 0.3043 0.2947 0.161 ],[0.2237 0.1803 0.2545 0.1985 0.143 ],[0.1325 0.0912 0.0653 0.1147 0.1406 0.1139 0.0759 0.1226 0.1133 0.0297],0.13173333333333334,0.09775000000000002,0.15305555555555553
116,360610243013.0,[0.5197 0.221  0.2313 0.028 ],[0.2722 0.3406 0.3535 0.0059 0.028 ],[0.1969 0.0751 0.2629 0.0773 0.1281 0.2254 0.0051 0.0008 0.0115 0.0165],0.3596000000000001,0.45775,0.4594444444444445
