id,distribution_4,distribution_5,distribution_10,seg4,seg5,seg10
60750105001,[0.163 0.156 0.246 0.435],[0.149 0.096 0.143 0.218 0.395],[0.038 0.111 0.028 0.068 0.074 0.068 0.107 0.111 0.258 0.136],0.24666666666666667,0.265625,0.24833333333333335
60750105002,[0.183 0.157 0.263 0.397],[0.159 0.111 0.177 0.212 0.341],[0.079 0.079 0.049 0.062 0.069 0.108 0.107 0.106 0.178 0.163],0.21333333333333337,0.19125000000000003,0.18
60750106001,[0.115 0.222 0.074 0.59 ],[0.115 0.163 0.074 0.07  0.578],[0.108 0.006 0.    0.163 0.059 0.015 0.003 0.067 0.223 0.354],0.4526666666666666,0.4725,0.4988888888888889
60750106002,[0.138 0.149 0.212 0.5  ],[0.128 0.118 0.114 0.158 0.482],[0.095 0.033 0.012 0.106 0.042 0.072 0.091 0.067 0.187 0.294],0.334,0.35250000000000004,0.3194444444444444
60750106003,[0.141 0.252 0.203 0.404],[0.122 0.124 0.234 0.166 0.354],[0.049 0.073 0.039 0.085 0.147 0.087 0.061 0.104 0.122 0.232],0.20800000000000005,0.235,0.22833333333333333
60750107001,[0.195 0.066 0.24  0.499],[0.179 0.042 0.132 0.157 0.491],[0.075 0.104 0.018 0.024 0.04  0.092 0.091 0.066 0.245 0.246],0.332,0.363125,0.32722222222222225
60750107002,[0.164 0.123 0.448 0.265],[0.149 0.068 0.299 0.235 0.249],[0.107 0.042 0.034 0.033 0.07  0.228 0.181 0.055 0.123 0.127],0.28400000000000003,0.22874999999999998,0.29555555555555557
60750107003,[0.191 0.121 0.27  0.418],[0.165 0.055 0.181 0.246 0.352],[0.092 0.073 0.027 0.028 0.092 0.089 0.135 0.111 0.185 0.167],0.25066666666666665,0.248125,0.2205555555555556
60750107004,[0.139 0.209 0.217 0.436],[0.109 0.116 0.263 0.088 0.424],[0.054 0.055 0.031 0.085 0.122 0.141 0.051 0.037 0.108 0.316],0.24733333333333332,0.35875,0.31888888888888883
60750108001,[0.169 0.05  0.276 0.505],[0.043 0.129 0.18  0.179 0.469],[0.001 0.042 0.127 0.002 0.048 0.132 0.08  0.099 0.179 0.29 ],0.3746666666666667,0.33625,0.3644444444444444
60750108002,[0.184 0.136 0.199 0.48 ],[0.152 0.065 0.182 0.19  0.411],[0.053 0.099 0.036 0.03  0.103 0.079 0.075 0.115 0.24  0.171],0.3073333333333333,0.26375,0.2538888888888889
60750108003,[0.248 0.122 0.295 0.335],[0.211 0.088 0.226 0.163 0.312],[0.041 0.169 0.037 0.05  0.072 0.155 0.125 0.038 0.242 0.07 ],0.17333333333333334,0.18624999999999997,0.32388888888888884
60750109001,[0.064 0.133 0.169 0.635],[0.058 0.117 0.072 0.184 0.568],[0.001 0.057 0.007 0.111 0.022 0.05  0.118 0.066 0.229 0.339],0.5126666666666667,0.46062499999999995,0.44111111111111106
60750109002,[0.078 0.227 0.136 0.559],[0.009 0.227 0.117 0.153 0.494],[0.009 0.    0.07  0.156 0.069 0.048 0.086 0.067 0.157 0.336],0.412,0.40124999999999994,0.3888888888888889
60750109003,[0.185 0.248 0.044 0.523],[0.177 0.248 0.042 0.199 0.333],[0.159 0.018 0.023 0.225 0.007 0.035 0.003 0.196 0.133 0.2  ],0.36400000000000005,0.226875,0.45944444444444443
60750110001,[0.241 0.175 0.075 0.509],[0.165 0.233 0.069 0.155 0.377],[0.078 0.087 0.083 0.15  0.018 0.052 0.013 0.142 0.333 0.044],0.3453333333333333,0.263125,0.3611111111111111
60750110002,[0.289 0.207 0.159 0.345],[0.261 0.167 0.157 0.131 0.284],[0.126 0.135 0.093 0.074 0.068 0.089 0.07  0.061 0.215 0.069],0.17866666666666664,0.18124999999999997,0.19555555555555554
60750110003,[0.05  0.209 0.283 0.458],[0.049 0.122 0.321 0.359 0.149],[0.04  0.009 0.017 0.105 0.088 0.233 0.03  0.329 0.125 0.025],0.32133333333333336,0.35000000000000003,0.43500000000000005
60750111001,[0.232 0.152 0.232 0.383],[0.185 0.115 0.132 0.314 0.254],[0.084 0.101 0.052 0.063 0.085 0.047 0.104 0.21  0.167 0.087],0.17800000000000002,0.21,0.20222222222222225
60750111002,[0.192 0.142 0.306 0.36 ],[0.171 0.092 0.235 0.244 0.257],[0.126 0.046 0.05  0.042 0.07  0.164 0.081 0.163 0.156 0.102],0.2213333333333333,0.17062499999999997,0.23444444444444443
60750111003,[0.212 0.089 0.381 0.319],[0.148 0.083 0.256 0.273 0.24 ],[0.047 0.101 0.067 0.016 0.07  0.186 0.094 0.179 0.149 0.091],0.266,0.21125,0.23888888888888887
60750112001,[0.033 0.1   0.334 0.533],[0.028 0.054 0.155 0.256 0.507],[0.021 0.006 0.01  0.043 0.052 0.104 0.134 0.122 0.27  0.238],0.48933333333333334,0.45375000000000004,0.40888888888888886
60750112002,[0.039 0.116 0.5   0.344],[0.026 0.076 0.213 0.342 0.342],[0.022 0.004 0.026 0.05  0.054 0.16  0.29  0.053 0.164 0.178],0.4593333333333333,0.371875,0.435
60750112003,[0.1   0.155 0.25  0.494],[0.086 0.083 0.202 0.281 0.348],[0.047 0.039 0.045 0.038 0.087 0.116 0.089 0.191 0.168 0.18 ],0.326,0.28875,0.2833333333333333
60750113001,[0.192 0.225 0.24  0.342],[0.161 0.247 0.107 0.265 0.221],[0.06  0.101 0.032 0.215 0.01  0.097 0.124 0.141 0.148 0.072],0.12333333333333335,0.165625,0.2544444444444445
60750113002,[0.273 0.208 0.28  0.238],[0.211 0.221 0.174 0.206 0.188],[0.078 0.133 0.063 0.158 0.049 0.125 0.106 0.1   0.099 0.089],0.07133333333333337,0.04749999999999999,0.13555555555555557
60750117001,[0.139 0.169 0.231 0.46 ],[0.126 0.114 0.146 0.24  0.374],[0.08  0.046 0.026 0.088 0.067 0.079 0.101 0.139 0.18  0.193],0.2806666666666667,0.26749999999999996,0.23722222222222225
60750117002,[0.19  0.148 0.226 0.437],[0.158 0.107 0.174 0.212 0.349],[0.1   0.058 0.051 0.057 0.072 0.102 0.08  0.132 0.202 0.147],0.24866666666666667,0.20124999999999996,0.2027777777777778
60750118001,[0.327 0.131 0.218 0.325],[0.301 0.087 0.138 0.184 0.289],[0.189 0.112 0.029 0.058 0.069 0.07  0.125 0.059 0.067 0.222],0.20200000000000004,0.238125,0.27555555555555555
60750119011,[0.184 0.212 0.306 0.297],[0.161 0.13  0.214 0.309 0.185],[0.026 0.135 0.023 0.107 0.105 0.109 0.098 0.211 0.098 0.087],0.13799999999999998,0.15437499999999998,0.1861111111111111
60750119012,[0.2   0.209 0.299 0.292],[0.2   0.078 0.34  0.251 0.13 ],[0.107 0.093 0.    0.078 0.13  0.21  0.076 0.175 0.034 0.096],0.12133333333333331,0.239375,0.24722222222222223
60750119021,[0.084 0.241 0.464 0.21 ],[0.084 0.039 0.552 0.248 0.078],[0.07  0.014 0.001 0.038 0.203 0.349 0.105 0.143 0.042 0.035],0.28600000000000003,0.499375,0.4444444444444445
60750119022,[0.132 0.146 0.356 0.367],[0.105 0.093 0.309 0.198 0.294],[0.028 0.078 0.037 0.056 0.079 0.23  0.082 0.116 0.189 0.105],0.29666666666666663,0.25437499999999996,0.26666666666666666
60750120001,[0.297 0.171 0.277 0.254],[0.179 0.202 0.245 0.271 0.103],[0.161 0.019 0.123 0.078 0.087 0.158 0.059 0.212 0.056 0.047],0.10466666666666667,0.14750000000000002,0.2822222222222222
60750120002,[0.201 0.302 0.253 0.245],[0.178 0.086 0.365 0.171 0.201],[0.108 0.07  0.028 0.058 0.239 0.125 0.074 0.096 0.114 0.087],0.07266666666666666,0.20687500000000003,0.20722222222222225
60750121001,[0.13  0.282 0.363 0.224],[0.107 0.145 0.392 0.161 0.194],[0.095 0.012 0.049 0.097 0.16  0.232 0.082 0.079 0.121 0.073],0.19399999999999995,0.240625,0.2366666666666667
60750121002,[0.115 0.238 0.296 0.35 ],[0.074 0.182 0.224 0.24  0.28 ],[0.026 0.048 0.081 0.101 0.098 0.126 0.079 0.161 0.181 0.099],0.19533333333333333,0.18000000000000002,0.18777777777777777
60750122011,[0.241 0.294 0.306 0.159],[0.21  0.104 0.286 0.299 0.101],[0.105 0.105 0.031 0.073 0.221 0.065 0.077 0.221 0.083 0.019],0.13333333333333333,0.24374999999999994,0.27999999999999997
60750122012,[0.482 0.244 0.14  0.134],[0.275 0.281 0.199 0.146 0.099],[0.204 0.071 0.244 0.037 0.169 0.029 0.073 0.072 0.044 0.056],0.3093333333333333,0.19500000000000003,0.35277777777777786
60750122021,[0.26  0.153 0.331 0.256],[0.248 0.046 0.168 0.301 0.238],[0.073 0.175 0.02  0.025 0.119 0.049 0.268 0.033 0.197 0.041],0.12933333333333336,0.23312499999999994,0.3988888888888889
60750123011,[0.295 0.175 0.241 0.289],[0.262 0.127 0.21  0.182 0.219],[0.191 0.071 0.042 0.084 0.081 0.13  0.072 0.11  0.129 0.089],0.11199999999999999,0.11374999999999999,0.17833333333333337
60750123012,[0.594 0.086 0.124 0.195],[0.401 0.215 0.069 0.19  0.126],[0.339 0.061 0.21  0.005 0.065 0.003 0.113 0.077 0.07  0.056],0.45933333333333337,0.269375,0.4027777777777778
60750123021,[0.216 0.367 0.246 0.172],[0.189 0.133 0.37  0.16  0.148],[0.138 0.052 0.057 0.076 0.26  0.11  0.072 0.088 0.139 0.008],0.15533333333333335,0.21250000000000005,0.27444444444444444
60750123022,[0.217 0.187 0.288 0.309],[0.189 0.122 0.216 0.213 0.26 ],[0.113 0.076 0.033 0.088 0.092 0.124 0.096 0.117 0.168 0.092],0.12866666666666665,0.11124999999999999,0.13611111111111113
60750124011,[0.379 0.192 0.176 0.252],[0.364 0.101 0.147 0.175 0.213],[0.324 0.04  0.037 0.064 0.106 0.04  0.111 0.065 0.102 0.111],0.17533333333333334,0.22125000000000006,0.2822222222222222
60750124012,[0.51  0.152 0.192 0.145],[0.47  0.097 0.128 0.191 0.115],[0.399 0.071 0.054 0.043 0.096 0.032 0.13  0.061 0.069 0.046],0.3473333333333333,0.336875,0.36500000000000005
60750124021,[0.292 0.217 0.162 0.329],[0.26  0.148 0.161 0.158 0.273],[0.209 0.051 0.065 0.083 0.101 0.06  0.071 0.087 0.125 0.148],0.16133333333333333,0.16625,0.20333333333333337
60750124022,[0.185 0.216 0.283 0.316],[0.166 0.113 0.201 0.279 0.242],[0.125 0.04  0.048 0.065 0.123 0.079 0.125 0.154 0.12  0.122],0.13199999999999998,0.15187499999999998,0.1872222222222222
60750124023,[0.277 0.15  0.238 0.335],[0.267 0.063 0.207 0.212 0.251],[0.136 0.131 0.015 0.048 0.097 0.111 0.111 0.101 0.103 0.148],0.14933333333333337,0.17124999999999996,0.1561111111111111
60750125011,[0.474 0.125 0.177 0.223],[0.426 0.116 0.091 0.194 0.173],[0.369 0.058 0.076 0.04  0.057 0.034 0.101 0.092 0.065 0.108],0.2993333333333333,0.28250000000000003,0.30888888888888894
60750125012,[0.329 0.173 0.204 0.294],[0.307 0.127 0.151 0.211 0.204],[0.24  0.067 0.055 0.072 0.069 0.082 0.093 0.119 0.095 0.11 ],0.164,0.15249999999999997,0.18666666666666668
60750125021,[0.506 0.129 0.173 0.192],[0.398 0.142 0.114 0.197 0.149],[0.397 0.001 0.129 0.013 0.095 0.019 0.145 0.052 0.108 0.04 ],0.3413333333333333,0.2475,0.42166666666666675
60750125022,[0.556 0.064 0.052 0.327],[0.497 0.066 0.061 0.114 0.262],[0.435 0.062 0.06  0.006 0.058 0.004 0.018 0.096 0.145 0.117],0.5113333333333334,0.44875,0.4405555555555556
60750126011,[0.101 0.132 0.134 0.633],[0.078 0.086 0.11  0.153 0.573],[0.041 0.038 0.026 0.06  0.069 0.042 0.088 0.065 0.115 0.457],0.5106666666666667,0.46625,0.4127777777777778
60750126021,[0.108 0.191 0.276 0.425],[0.067 0.133 0.129 0.295 0.375],[0.026 0.042 0.068 0.065 0.099 0.03  0.103 0.193 0.153 0.223],0.268,0.33812499999999995,0.3011111111111111
60750126022,[0.089 0.113 0.4   0.399],[0.076 0.059 0.112 0.454 0.299],[0.036 0.04  0.022 0.038 0.066 0.046 0.153 0.301 0.128 0.171],0.3980000000000001,0.44125,0.3916666666666667
60750127002,[0. 0. 0. 1.],[0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0,1.0
60750127003,[0.087 0.235 0.209 0.469],[0.087 0.152 0.169 0.124 0.469],[0.081 0.006 0.    0.152 0.084 0.085 0.103 0.021 0.002 0.467],0.292,0.33562499999999995,0.4683333333333333
60750128001,[0.108 0.215 0.154 0.523],[0.106 0.101 0.171 0.161 0.461],[0.065 0.041 0.034 0.067 0.116 0.055 0.079 0.081 0.179 0.282],0.36400000000000005,0.32625,0.3083333333333333
60750128003,[0.016 0.052 0.003 0.93 ],[0.016 0.005 0.048 0.053 0.878],[0.    0.016 0.004 0.001 0.047 0.001 0.001 0.052 0.127 0.752],0.906,0.8474999999999999,0.7538888888888889
60750128004,[0.197 0.14  0.201 0.463],[0.197 0.101 0.088 0.172 0.443],[0.153 0.044 0.058 0.043 0.039 0.048 0.102 0.07  0.047 0.396],0.2833333333333333,0.30312500000000003,0.39
60750129011,[0.14  0.202 0.289 0.37 ],[0.121 0.112 0.259 0.154 0.355],[0.102 0.019 0.019 0.093 0.108 0.15  0.117 0.036 0.151 0.204],0.2113333333333333,0.266875,0.2583333333333333
60750129012,[0.297 0.246 0.    0.457],[0.297 0.246 0.    0.    0.457],[0.297 0.    0.    0.246 0.    0.    0.    0.    0.392 0.065],0.33866666666666667,0.49999999999999994,0.7055555555555554
60750129021,[0.    0.413 0.09  0.497],[0.    0.413 0.01  0.08  0.497],[0.    0.    0.011 0.402 0.    0.01  0.08  0.    0.093 0.405],0.5466666666666666,0.6375,0.6738888888888889
60750129022,[0.151 0.063 0.428 0.358],[0.137 0.074 0.066 0.38  0.342],[0.052 0.085 0.016 0.058 0.003 0.064 0.155 0.226 0.179 0.163],0.38133333333333336,0.403125,0.35833333333333334
60750129023,[0.2   0.114 0.3   0.386],[0.177 0.092 0.131 0.25  0.351],[0.117 0.06  0.042 0.05  0.045 0.086 0.065 0.185 0.158 0.193],0.248,0.250625,0.28055555555555556
60750130001,[0.14  0.179 0.108 0.573],[0.112 0.118 0.093 0.202 0.475],[0.112 0.    0.056 0.062 0.088 0.004 0.074 0.128 0.085 0.39 ],0.4306666666666666,0.34625,0.3672222222222222
60750130002,[0.029 0.087 0.094 0.79 ],[0.028 0.046 0.058 0.177 0.691],[0.028 0.001 0.001 0.045 0.042 0.016 0.078 0.099 0.096 0.595],0.7200000000000001,0.6137499999999999,0.5494444444444445
60750130003,[0.029 0.067 0.181 0.723],[0.029 0.023 0.086 0.176 0.686],[0.003 0.026 0.002 0.021 0.044 0.043 0.089 0.087 0.043 0.643],0.6306666666666666,0.6075,0.6027777777777777
60750130004,[0.073 0.078 0.168 0.681],[0.073 0.025 0.057 0.164 0.681],[0.073 0.    0.    0.025 0.053 0.004 0.139 0.025 0.397 0.284],0.5746666666666667,0.6012500000000001,0.5777777777777778
60750131011,[0.125 0.173 0.144 0.559],[0.112 0.084 0.176 0.208 0.421],[0.094 0.018 0.019 0.065 0.102 0.074 0.053 0.155 0.104 0.317],0.4113333333333334,0.28562499999999996,0.30833333333333335
60750131012,[0.093 0.179 0.308 0.42 ],[0.093 0.115 0.135 0.3   0.357],[0.057 0.036 0.011 0.104 0.064 0.071 0.141 0.159 0.161 0.197],0.304,0.32125,0.29055555555555557
60750131021,[0.292 0.093 0.377 0.238],[0.077 0.262 0.288 0.174 0.2  ],[0.048 0.029 0.218 0.045 0.046 0.241 0.077 0.096 0.126 0.074],0.2253333333333333,0.18687499999999999,0.3166666666666667
60750131022,[0. 0. 0. 1.],[0.    0.    0.    0.886 0.114],[0.    0.    0.    0.    0.    0.    0.    0.886 0.    0.114],1.0,0.8575,0.8888888888888891
60750132001,[0.025 0.231 0.073 0.671],[0.025 0.014 0.22  0.155 0.586],[0.019 0.006 0.    0.014 0.217 0.003 0.05  0.105 0.133 0.453],0.5613333333333334,0.5075,0.5644444444444444
60750132002,[0.051 0.    0.147 0.802],[0.051 0.    0.    0.515 0.434],[0.    0.051 0.    0.    0.    0.    0.143 0.372 0.243 0.191],0.7360000000000001,0.68625,0.61
60750132003,[0.    0.209 0.007 0.784],[0.    0.    0.209 0.007 0.784],[0.    0.    0.    0.    0.209 0.    0.007 0.    0.004 0.78 ],0.7120000000000001,0.7412500000000001,0.8766666666666667
60750134001,[0.134 0.152 0.199 0.515],[0.099 0.126 0.122 0.19  0.463],[0.043 0.056 0.054 0.072 0.061 0.061 0.033 0.157 0.202 0.261],0.35333333333333333,0.32875,0.35555555555555557
60750134002,[0.009 0.269 0.121 0.601],[0.009 0.269 0.048 0.164 0.51 ],[0.    0.009 0.259 0.011 0.    0.048 0.03  0.134 0.158 0.352],0.49333333333333335,0.47375,0.5583333333333333
60750134003,[0.598 0.402 0.    0.   ],[0.598 0.286 0.116 0.    0.   ],[0.452 0.146 0.116 0.17  0.116 0.    0.    0.    0.    0.   ],0.6666666666666666,0.605,0.5555555555555556
60750135001,[0.077 0.471 0.035 0.417],[0.077 0.439 0.055 0.045 0.384],[0.077 0.    0.001 0.439 0.031 0.023 0.004 0.041 0.106 0.278],0.5173333333333333,0.52875,0.5811111111111111
60750135002,[0.05  0.228 0.247 0.475],[0.007 0.185 0.094 0.286 0.429],[0.004 0.003 0.046 0.139 0.086 0.007 0.086 0.201 0.273 0.155],0.3,0.393125,0.40888888888888886
60750151001,[0.137 0.104 0.207 0.552],[0.133 0.04  0.101 0.249 0.477],[0.12  0.013 0.015 0.025 0.068 0.033 0.083 0.165 0.35  0.127],0.40266666666666673,0.4074999999999999,0.40277777777777773
60750151002,[0.167 0.16  0.302 0.371],[0.155 0.08  0.167 0.282 0.316],[0.071 0.084 0.023 0.057 0.092 0.075 0.128 0.154 0.196 0.12 ],0.23066666666666666,0.2475,0.22
60750152001,[0.002 0.124 0.41  0.463],[0.002 0.067 0.202 0.293 0.436],[0.002 0.    0.054 0.013 0.057 0.145 0.064 0.229 0.356 0.08 ],0.49800000000000005,0.41374999999999995,0.4777777777777778
60750152002,[0.094 0.083 0.083 0.74 ],[0.094 0.    0.106 0.075 0.724],[0.089 0.006 0.    0.    0.083 0.023 0.003 0.072 0.261 0.463],0.6533333333333333,0.655625,0.5822222222222222
60750152003,[0.097 0.183 0.407 0.314],[0.091 0.085 0.242 0.29  0.292],[0.051 0.039 0.028 0.057 0.103 0.139 0.227 0.062 0.127 0.165],0.294,0.27999999999999997,0.2911111111111111
60750153001,[0.078 0.125 0.324 0.474],[0.065 0.12  0.199 0.186 0.43 ],[0.064 0.001 0.035 0.085 0.017 0.181 0.074 0.112 0.236 0.195],0.39666666666666667,0.2875,0.36
60750153002,[0.314 0.147 0.142 0.397],[0.311 0.14  0.12  0.037 0.392],[0.304 0.007 0.135 0.004 0.01  0.11  0.017 0.021 0.037 0.355],0.2813333333333334,0.37875000000000003,0.5599999999999999
60750154002,[0.229 0.073 0.112 0.586],[0.212 0.017 0.17  0.032 0.569],[0.066 0.145 0.017 0.    0.073 0.098 0.001 0.03  0.189 0.38 ],0.44799999999999995,0.47625,0.4605555555555556
60750155001,[0.143 0.2   0.259 0.398],[0.112 0.16  0.19  0.191 0.348],[0.064 0.048 0.061 0.098 0.072 0.119 0.08  0.111 0.163 0.184],0.20933333333333337,0.18437499999999998,0.19666666666666666
60750155002,[0.134 0.204 0.269 0.393],[0.099 0.161 0.197 0.187 0.356],[0.063 0.036 0.068 0.094 0.078 0.119 0.076 0.111 0.162 0.193],0.21600000000000005,0.19499999999999998,0.20555555555555555
60750155003,[0.187 0.1   0.117 0.595],[0.153 0.061 0.101 0.183 0.501],[0.103 0.05  0.039 0.022 0.073 0.028 0.033 0.15  0.194 0.307],0.4606666666666666,0.37687499999999996,0.39388888888888884
60750157002,[0.089 0.02  0.211 0.68 ],[0.089 0.02  0.194 0.019 0.679],[0.    0.089 0.003 0.016 0.    0.194 0.003 0.015 0.27  0.409],0.5733333333333334,0.598125,0.6372222222222222
60750158011,[0.124 0.255 0.29  0.331],[0.114 0.072 0.298 0.256 0.26 ],[0.052 0.062 0.025 0.048 0.193 0.105 0.082 0.174 0.134 0.126],0.168,0.26749999999999996,0.25722222222222224
60750158012,[0.426 0.068 0.145 0.361],[0.426 0.002 0.096 0.183 0.293],[0.426 0.    0.    0.002 0.066 0.03  0.025 0.158 0.193 0.1  ],0.38266666666666665,0.39875,0.5299999999999999
60750158013,[0.04  0.543 0.069 0.348],[0.04  0.513 0.058 0.055 0.334],[0.016 0.024 0.489 0.025 0.03  0.028 0.028 0.027 0.277 0.057],0.5213333333333333,0.55875,0.6283333333333333
60750158021,[0.487 0.006 0.115 0.392],[0.487 0.    0.076 0.135 0.302],[0.    0.487 0.    0.    0.006 0.07  0.045 0.09  0.247 0.055],0.5053333333333333,0.4862499999999999,0.5933333333333334
60750158022,[0.102 0.029 0.258 0.611],[0.096 0.036 0.038 0.356 0.475],[0.015 0.08  0.007 0.029 0.    0.038 0.148 0.208 0.108 0.367],0.492,0.538125,0.47888888888888886
60750159001,[0.08  0.144 0.322 0.454],[0.063 0.093 0.109 0.363 0.372],[0.043 0.019 0.034 0.06  0.068 0.041 0.156 0.207 0.249 0.123],0.36800000000000005,0.41874999999999996,0.37222222222222223
60750159002,[0.234 0.07  0.312 0.384],[0.197 0.066 0.158 0.251 0.327],[0.151 0.046 0.044 0.022 0.041 0.117 0.07  0.181 0.152 0.175],0.26133333333333336,0.223125,0.3072222222222222
60750160001,[0.129 0.224 0.23  0.417],[0.127 0.114 0.167 0.281 0.31 ],[0.091 0.035 0.007 0.108 0.112 0.056 0.138 0.143 0.224 0.087],0.22266666666666665,0.239375,0.2494444444444444
60750161001,[0.282 0.206 0.232 0.279],[0.242 0.176 0.169 0.194 0.218],[0.178 0.064 0.074 0.102 0.07  0.1   0.07  0.124 0.131 0.087],0.082,0.075625,0.15
60750161002,[0.226 0.296 0.05  0.428],[0.135 0.313 0.077 0.176 0.299],[0.133 0.002 0.092 0.22  0.074 0.004 0.041 0.134 0.192 0.106],0.2986666666666667,0.26499999999999996,0.3177777777777778
60750161003,[0.382 0.088 0.167 0.362],[0.18  0.266 0.105 0.136 0.313],[0.128 0.052 0.245 0.022 0.024 0.081 0.054 0.082 0.173 0.14 ],0.326,0.22375,0.31722222222222224
60750161004,[0.305 0.041 0.314 0.34 ],[0.258 0.075 0.155 0.185 0.327],[0.249 0.009 0.053 0.022 0.013 0.143 0.096 0.088 0.307 0.02 ],0.2786666666666667,0.23124999999999998,0.4433333333333333
60750162001,[0.106 0.238 0.184 0.472],[0.087 0.057 0.224 0.191 0.442],[0.068 0.019 0.023 0.034 0.2   0.024 0.124 0.067 0.13  0.311],0.296,0.331875,0.40555555555555556
60750162002,[0.197 0.14  0.375 0.288],[0.19  0.054 0.213 0.299 0.245],[0.17  0.019 0.026 0.027 0.093 0.12  0.105 0.194 0.128 0.117],0.2173333333333333,0.195625,0.2605555555555556
60750162003,[0.023 0.183 0.23  0.563],[0.008 0.027 0.183 0.222 0.56 ],[0.008 0.    0.016 0.011 0.172 0.011 0.203 0.019 0.246 0.314],0.418,0.4775,0.5944444444444444
60750163001,[0.    0.209 0.161 0.63 ],[0.    0.008 0.203 0.158 0.63 ],[0.    0.    0.    0.008 0.201 0.003 0.158 0.    0.286 0.344],0.5066666666666667,0.541875,0.6544444444444444
60750163002,[0.218 0.096 0.27  0.416],[0.207 0.02  0.107 0.319 0.348],[0.207 0.    0.02  0.    0.087 0.02  0.18  0.139 0.221 0.127],0.248,0.34187499999999993,0.415
60750163003,[0.161 0.127 0.13  0.581],[0.081 0.204 0.046 0.119 0.55 ],[0.031 0.05  0.178 0.026 0.003 0.043 0.062 0.057 0.365 0.185],0.44199999999999995,0.4425,0.4755555555555555
60750164001,[0.161 0.172 0.219 0.448],[0.133 0.122 0.158 0.239 0.348],[0.063 0.071 0.055 0.067 0.078 0.08  0.089 0.15  0.143 0.205],0.264,0.23374999999999999,0.21944444444444444
60750164002,[0.153 0.096 0.14  0.611],[0.145 0.061 0.085 0.176 0.533],[0.099 0.046 0.03  0.03  0.044 0.042 0.042 0.134 0.128 0.405],0.48133333333333334,0.41625000000000006,0.4077777777777778
60750165001,[0.076 0.113 0.129 0.682],[0.057 0.039 0.131 0.222 0.551],[0.057 0.    0.019 0.019 0.093 0.037 0.073 0.149 0.205 0.346],0.5760000000000001,0.46625,0.4455555555555556
60750166001,[0.232 0.007 0.087 0.675],[0.23  0.008 0.042 0.055 0.665],[0.192 0.038 0.002 0.007 0.    0.042 0.001 0.054 0.433 0.232],0.5660000000000001,0.6187499999999999,0.6183333333333333
60750167001,[0.002 0.197 0.11  0.691],[0.001 0.016 0.197 0.098 0.688],[0.001 0.    0.001 0.015 0.182 0.015 0.038 0.06  0.369 0.319],0.588,0.61,0.6333333333333334
