,id,distribution_4,distribution_5,distribution_10,seg4,seg5,seg10
14,57,[0.727 0.091 0.    0.182],[0.727 0.091 0.    0.182 0.   ],[0.    0.727 0.    0.091 0.    0.    0.    0.182 0.    0.   ],0.636,0.6587499999999998,0.7877777777777778
15,58,[1. 0. 0. 0.],[1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,0.9999999999999999,1.0000000000000002
16,59,[0.905 0.    0.    0.095],[0.905 0.    0.    0.    0.095],[0.    0.905 0.    0.    0.    0.    0.    0.    0.    0.095],0.8733333333333334,0.8812499999999999,0.8944444444444444
17,60,[0. 0. 0. 1.],[0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0,1.0
18,61,[0. 0. 0. 1.],[0.    0.    0.    0.067 0.933],[0.    0.    0.    0.    0.    0.    0.    0.067 0.    0.933],1.0,0.9162500000000001,0.9255555555555556
19,73,[0.4  0.22 0.3  0.08],[0.4  0.22 0.3  0.   0.08],[0.   0.4  0.   0.22 0.   0.3  0.   0.   0.   0.08],0.26666666666666666,0.39999999999999997,0.688888888888889
20,75,[0.154 0.077 0.231 0.538],[0.154 0.077 0.231 0.385 0.154],[0.    0.154 0.    0.077 0.    0.231 0.    0.385 0.    0.154],0.38400000000000006,0.26937500000000003,0.5816666666666667
21,76,[0.643 0.357 0.    0.   ],[0.643 0.357 0.    0.    0.   ],[0.    0.643 0.    0.357 0.    0.    0.    0.    0.    0.   ],0.6666666666666666,0.7499999999999999,0.888888888888889
22,77,[0.9 0.1 0.  0. ],[0.9 0.1 0.  0.  0. ],[0.  0.9 0.  0.1 0.  0.  0.  0.  0.  0. ],0.8666666666666667,0.8749999999999999,0.888888888888889
23,78,[1. 0. 0. 0.],[1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,0.9999999999999999,1.0000000000000002
24,79,[0.814 0.1   0.029 0.057],[0.814 0.1   0.029 0.    0.057],[0.    0.814 0.    0.1   0.    0.029 0.    0.    0.    0.057],0.7519999999999999,0.7675,0.7933333333333332
25,80,[0.793 0.    0.069 0.138],[0.793 0.    0.069 0.086 0.052],[0.    0.793 0.    0.    0.    0.069 0.    0.086 0.    0.052],0.7239999999999999,0.74125,0.7700000000000001
26,81,[0.909 0.045 0.045 0.   ],[0.909 0.045 0.045 0.    0.   ],[0.    0.909 0.    0.045 0.    0.045 0.    0.    0.    0.   ],0.8793333333333334,0.886875,0.8994444444444445
27,82,[0.196 0.232 0.161 0.411],[0.196 0.232 0.161 0.179 0.232],[0.    0.196 0.    0.232 0.    0.161 0.    0.179 0.    0.232],0.21466666666666664,0.08000000000000002,0.5555555555555556
28,83,[0.925 0.075 0.    0.   ],[0.925 0.075 0.    0.    0.   ],[0.    0.925 0.    0.075 0.    0.    0.    0.    0.    0.   ],0.9,0.9062499999999999,0.9166666666666669
29,84,[1. 0. 0. 0.],[1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,0.9999999999999999,1.0000000000000002
30,85,[0.094 0.    0.    0.906],[0.094 0.    0.    0.34  0.566],[0.    0.094 0.    0.    0.    0.    0.    0.34  0.    0.566],0.8746666666666667,0.6325,0.7844444444444444
31,86,[0.25  0.357 0.    0.393],[0.25  0.357 0.    0.    0.393],[0.    0.25  0.    0.357 0.    0.    0.    0.    0.    0.393],0.3333333333333333,0.5,0.7777777777777779
32,87,[0.357 0.    0.    0.643],[0.357 0.    0.    0.429 0.214],[0.    0.357 0.    0.    0.    0.    0.    0.429 0.    0.214],0.6666666666666666,0.49999999999999994,0.7777777777777777
33,88,[0.   0.   0.25 0.75],[0.    0.    0.25  0.333 0.417],[0.    0.    0.    0.    0.    0.25  0.    0.333 0.    0.417],0.6666666666666666,0.49999999999999994,0.7777777777777777
34,89,[0. 0. 0. 1.],[0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0,1.0000000000000002
35,90,[0.    0.    0.158 0.842],[0.    0.    0.158 0.605 0.237],[0.    0.    0.    0.    0.    0.158 0.    0.605 0.    0.237],0.7893333333333333,0.5524999999999999,0.7777777777777778
36,91,[0. 0. 0. 1.],[0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0,1.0000000000000002
37,92,[0.024 0.39  0.146 0.439],[0.024 0.39  0.146 0.024 0.415],[0.    0.024 0.    0.39  0.    0.146 0.    0.024 0.    0.415],0.43933333333333335,0.506875,0.7238888888888888
38,93,[0.435 0.304 0.217 0.043],[0.435 0.304 0.217 0.    0.043],[0.    0.435 0.    0.304 0.    0.217 0.    0.    0.    0.043],0.31933333333333336,0.44562500000000005,0.7294444444444445
39,94,[0.095 0.095 0.524 0.286],[0.095 0.095 0.524 0.286 0.   ],[0.    0.095 0.    0.095 0.    0.524 0.    0.286 0.    0.   ],0.4133333333333334,0.5125,0.6777777777777779
40,95,[0.103 0.162 0.324 0.412],[0.103 0.162 0.324 0.324 0.088],[0.    0.103 0.    0.162 0.    0.324 0.    0.324 0.    0.088],0.314,0.30937499999999996,0.5694444444444445
41,96,[0.    0.047 0.094 0.859],[0.    0.047 0.094 0.565 0.294],[0.    0.    0.    0.047 0.    0.094 0.    0.565 0.    0.294],0.8119999999999999,0.57375,0.7322222222222222
42,97,[0.556 0.444 0.    0.   ],[0.556 0.444 0.    0.    0.   ],[0.    0.556 0.    0.444 0.    0.    0.    0.    0.    0.   ],0.6666666666666666,0.7499999999999999,0.888888888888889
43,98,[0.118 0.    0.882 0.   ],[0.118 0.    0.882 0.    0.   ],[0.    0.118 0.    0.    0.    0.882 0.    0.    0.    0.   ],0.8426666666666667,0.8524999999999999,0.8888888888888891
44,99,[0.    0.421 0.263 0.316],[0.    0.421 0.263 0.    0.316],[0.    0.    0.    0.421 0.    0.263 0.    0.    0.    0.316],0.3333333333333333,0.49999999999999994,0.7777777777777778
45,103,[0.611 0.167 0.167 0.056],[0.611 0.167 0.167 0.    0.056],[0.    0.611 0.    0.167 0.    0.167 0.    0.    0.    0.056],0.4806666666666666,0.513125,0.7161111111111111
46,104,[0.233 0.233 0.433 0.1  ],[0.233 0.233 0.433 0.1   0.   ],[0.    0.233 0.    0.233 0.    0.433 0.    0.1   0.    0.   ],0.24466666666666667,0.37437499999999996,0.6661111111111111
47,105,[0.246 0.23  0.164 0.361],[0.246 0.23  0.164 0.213 0.148],[0.    0.246 0.    0.23  0.    0.164 0.    0.213 0.    0.148],0.14733333333333332,0.11062499999999999,0.556111111111111
48,106,[0. 0. 0. 1.],[0.    0.    0.    0.231 0.769],[0.    0.    0.    0.    0.    0.    0.    0.231 0.    0.769],1.0,0.7500000000000001,0.888888888888889
49,109,[0.188 0.281 0.281 0.25 ],[0.188 0.281 0.281 0.    0.25 ],[0.    0.188 0.    0.281 0.    0.281 0.    0.    0.    0.25 ],0.08266666666666671,0.265,0.6666666666666666
50,113,[0.    0.053 0.263 0.684],[0.    0.053 0.263 0.158 0.526],[0.    0.    0.    0.053 0.    0.263 0.    0.158 0.    0.526],0.5960000000000001,0.48625,0.7188888888888889
51,114,[1. 0. 0. 0.],[1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,0.9999999999999999,1.0000000000000002
52,120,[0.    0.    0.619 0.381],[0.    0.    0.619 0.238 0.143],[0.    0.    0.    0.    0.    0.619 0.    0.238 0.    0.143],0.6666666666666666,0.57125,0.7777777777777778
53,123,[0.6 0.  0.  0.4],[0.6  0.   0.   0.08 0.32],[0.   0.6  0.   0.   0.   0.   0.   0.08 0.   0.32],0.6666666666666666,0.65,0.8
54,125,[0.    0.294 0.    0.706],[0.    0.294 0.    0.118 0.588],[0.    0.    0.    0.294 0.    0.    0.    0.118 0.    0.588],0.6666666666666666,0.6024999999999999,0.7777777777777777
55,126,[0.    0.    0.359 0.641],[0.    0.    0.359 0.641 0.   ],[0.    0.    0.    0.    0.    0.359 0.    0.641 0.    0.   ],0.6666666666666666,0.7499999999999999,0.888888888888889
56,128,[0.045 0.    0.    0.955],[0.045 0.    0.    0.273 0.682],[0.    0.045 0.    0.    0.    0.    0.    0.273 0.    0.682],0.9400000000000001,0.69375,0.838888888888889
57,130,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002
58,131,[0.778 0.222 0.    0.   ],[0.778 0.222 0.    0.    0.   ],[0.    0.778 0.    0.222 0.    0.    0.    0.    0.    0.   ],0.7040000000000001,0.7499999999999999,0.888888888888889
59,133,[0.561 0.22  0.171 0.049],[0.561 0.22  0.171 0.    0.049],[0.    0.561 0.    0.22  0.    0.171 0.    0.    0.    0.049],0.414,0.4756250000000001,0.7238888888888889
60,134,[0.111 0.    0.444 0.444],[0.111 0.    0.444 0.111 0.333],[0.    0.111 0.    0.    0.    0.444 0.    0.111 0.    0.333],0.5179999999999999,0.471875,0.666111111111111
61,139,[0.1  0.45 0.2  0.25],[0.1  0.45 0.2  0.25 0.  ],[0.   0.1  0.   0.45 0.   0.2  0.   0.25 0.   0.  ],0.26666666666666666,0.37499999999999994,0.6666666666666667
62,143,[0.679 0.071 0.25  0.   ],[0.679 0.071 0.25  0.    0.   ],[0.    0.679 0.    0.071 0.    0.25  0.    0.    0.    0.   ],0.5720000000000001,0.66125,0.81
63,145,[0.    0.    0.036 0.964],[0.    0.    0.036 0.679 0.286],[0.    0.    0.    0.    0.    0.036 0.    0.679 0.    0.286],0.952,0.705625,0.8494444444444444
64,149,[0.    0.    0.684 0.316],[0.    0.    0.684 0.316 0.   ],[0.    0.    0.    0.    0.    0.684 0.    0.316 0.    0.   ],0.6666666666666666,0.7499999999999999,0.888888888888889
65,151,[0. 0. 0. 1.],[0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0,1.0
66,153,[0.  0.1 0.  0.9],[0.  0.1 0.  0.3 0.6],[0.  0.  0.  0.1 0.  0.  0.  0.3 0.  0.6],0.8666666666666667,0.625,0.7777777777777777
67,155,[0.  0.  0.8 0.2],[0.  0.  0.8 0.2 0. ],[0.  0.  0.  0.  0.  0.8 0.  0.2 0.  0. ],0.7333333333333334,0.7499999999999999,0.888888888888889
68,156,[0.5   0.024 0.357 0.119],[0.5   0.024 0.357 0.095 0.024],[0.    0.5   0.    0.024 0.    0.357 0.    0.095 0.    0.024],0.476,0.57125,0.73
69,157,[0. 0. 0. 1.],[0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0,1.0
70,163,[0.    0.    0.053 0.947],[0.    0.    0.053 0.789 0.158],[0.    0.    0.    0.    0.    0.053 0.    0.789 0.    0.158],0.9293333333333335,0.7362500000000001,0.8300000000000001
71,169,[0.    0.179 0.107 0.714],[0.    0.179 0.107 0.393 0.321],[0.    0.    0.    0.179 0.    0.107 0.    0.393 0.    0.321],0.6186666666666666,0.39250000000000007,0.6666666666666666
72,170,[0.    0.133 0.2   0.667],[0.    0.133 0.2   0.267 0.4  ],[0.    0.    0.    0.133 0.    0.2   0.    0.267 0.    0.4  ],0.556,0.33375,0.6666666666666667
73,171,[0.    0.156 0.031 0.812],[0.    0.156 0.031 0.    0.813],[0.    0.    0.    0.156 0.    0.031 0.    0.    0.    0.813],0.75,0.76625,0.8544444444444443
74,173,[0.135 0.054 0.054 0.757],[0.135 0.054 0.054 0.027 0.73 ],[0.    0.135 0.    0.054 0.    0.054 0.    0.027 0.    0.73 ],0.676,0.6625,0.7388888888888889
75,174,[0.    0.    0.455 0.545],[0.    0.    0.455 0.091 0.455],[0.    0.    0.    0.    0.    0.455 0.    0.091 0.    0.455],0.6666666666666666,0.6368750000000001,0.7883333333333333
76,177,[0.    0.    0.538 0.462],[0.    0.    0.538 0.462 0.   ],[0.    0.    0.    0.    0.    0.538 0.    0.462 0.    0.   ],0.6666666666666666,0.7499999999999999,0.888888888888889
77,178,[0.    0.    0.375 0.625],[0.    0.    0.375 0.5   0.125],[0.    0.    0.    0.    0.    0.375 0.    0.5   0.    0.125],0.6666666666666666,0.5937499999999999,0.7777777777777777
78,180,[0.    0.    0.056 0.944],[0.    0.    0.056 0.    0.944],[0.    0.    0.    0.    0.    0.056 0.    0.    0.    0.944],0.9253333333333332,0.9299999999999999,0.9377777777777777
79,181,[0.441 0.382 0.088 0.088],[0.441 0.382 0.088 0.088 0.   ],[0.    0.441 0.    0.382 0.    0.088 0.    0.088 0.    0.   ],0.43133333333333335,0.5293749999999999,0.6927777777777778
80,182,[0.197 0.242 0.136 0.424],[0.197 0.242 0.136 0.152 0.273],[0.    0.197 0.    0.242 0.    0.136 0.    0.152 0.    0.273],0.23266666666666666,0.14375,0.5555555555555556
81,183,[0.042 0.458 0.208 0.292],[0.042 0.458 0.208 0.292 0.   ],[0.    0.042 0.    0.458 0.    0.208 0.    0.292 0.    0.   ],0.3333333333333333,0.44749999999999995,0.7311111111111113
82,190,[0.033 0.167 0.167 0.633],[0.033 0.167 0.167 0.133 0.5  ],[0.    0.033 0.    0.167 0.    0.167 0.    0.133 0.    0.5  ],0.5106666666666667,0.37500000000000006,0.63
83,191,[0. 0. 0. 1.],[0.  0.  0.  0.2 0.8],[0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.8],1.0,0.7500000000000001,0.888888888888889
84,192,[0.286 0.143 0.464 0.107],[0.286 0.143 0.464 0.    0.107],[0.    0.286 0.    0.143 0.    0.464 0.    0.    0.    0.107],0.3333333333333333,0.43749999999999994,0.6666666666666666
85,193,[0.    0.667 0.167 0.167],[0.    0.667 0.167 0.    0.167],[0.    0.    0.    0.667 0.    0.167 0.    0.    0.    0.167],0.5553333333333333,0.5831250000000001,0.7783333333333333
86,194,[0.    0.078 0.118 0.804],[0.    0.078 0.118 0.196 0.608],[0.    0.    0.    0.078 0.    0.118 0.    0.196 0.    0.608],0.7386666666666667,0.51,0.6911111111111111
87,195,[0.02 0.02 0.12 0.84],[0.02 0.02 0.12 0.08 0.76],[0.   0.02 0.   0.02 0.   0.12 0.   0.08 0.   0.76],0.7866666666666667,0.7000000000000001,0.7555555555555554
88,196,[0.    0.    0.133 0.867],[0.    0.    0.133 0.    0.867],[0.    0.    0.    0.    0.    0.133 0.    0.    0.    0.867],0.8226666666666667,0.83375,0.888888888888889
89,197,[0.05 0.05 0.6  0.3 ],[0.05 0.05 0.6  0.2  0.1 ],[0.   0.05 0.   0.05 0.   0.6  0.   0.2  0.   0.1 ],0.5333333333333333,0.49999999999999994,0.6666666666666667
90,198,[0.286 0.286 0.429 0.   ],[0.286 0.286 0.429 0.    0.   ],[0.    0.286 0.    0.286 0.    0.429 0.    0.    0.    0.   ],0.3339999999999999,0.5006249999999999,0.7783333333333334
91,199,[0.765 0.235 0.    0.   ],[0.765 0.235 0.    0.    0.   ],[0.    0.765 0.    0.235 0.    0.    0.    0.    0.    0.   ],0.6866666666666666,0.7499999999999998,0.888888888888889
92,200,[0.507 0.093 0.213 0.187],[0.507 0.093 0.213 0.187 0.   ],[0.    0.507 0.    0.093 0.    0.213 0.    0.187 0.    0.   ],0.3426666666666667,0.4000000000000001,0.6744444444444445
93,201,[0.65 0.1  0.25 0.  ],[0.65 0.1  0.25 0.   0.  ],[0.   0.65 0.   0.1  0.   0.25 0.   0.   0.   0.  ],0.5333333333333333,0.625,0.7777777777777778
94,202,[0.38  0.324 0.296 0.   ],[0.38  0.324 0.296 0.    0.   ],[0.    0.38  0.    0.324 0.    0.296 0.    0.    0.    0.   ],0.3333333333333333,0.5,0.7777777777777778
95,203,[0.125 0.    0.333 0.542],[0.125 0.    0.333 0.5   0.042],[0.    0.125 0.    0.    0.    0.333 0.    0.5   0.    0.042],0.5,0.54125,0.7311111111111112
96,204,[0.  0.4 0.  0.6],[0.  0.4 0.  0.2 0.4],[0.  0.  0.  0.4 0.  0.  0.  0.2 0.  0.4],0.6666666666666666,0.5,0.7777777777777778
97,205,[0.    0.356 0.356 0.289],[0.    0.356 0.356 0.289 0.   ],[0.    0.    0.    0.356 0.    0.356 0.    0.289 0.    0.   ],0.3339999999999999,0.5006249999999999,0.7783333333333334
98,206,[0.    0.069 0.241 0.69 ],[0.    0.069 0.241 0.345 0.345],[0.    0.    0.    0.069 0.    0.241 0.    0.345 0.    0.345],0.5866666666666666,0.41374999999999995,0.7011111111111111
99,223,[0.  0.4 0.  0.6],[0.  0.4 0.  0.2 0.4],[0.  0.  0.  0.4 0.  0.  0.  0.2 0.  0.4],0.6666666666666666,0.5,0.7777777777777778
100,224,[0.2 0.  0.1 0.7],[0.2 0.  0.1 0.7 0. ],[0.  0.2 0.  0.  0.  0.1 0.  0.7 0.  0. ],0.6,0.625,0.7777777777777778
101,225,[0.    0.333 0.    0.667],[0.    0.333 0.    0.444 0.222],[0.    0.    0.    0.333 0.    0.    0.    0.444 0.    0.222],0.6666666666666666,0.499375,0.7772222222222223
102,226,[0.5   0.073 0.11  0.317],[0.5   0.073 0.11  0.037 0.28 ],[0.    0.5   0.    0.073 0.    0.11  0.    0.037 0.    0.28 ],0.4226666666666666,0.475,0.6555555555555556
103,228,[0.    0.016 0.333 0.651],[0.    0.016 0.333 0.111 0.54 ],[0.    0.    0.    0.016 0.    0.333 0.    0.111 0.    0.54 ],0.6453333333333333,0.5912499999999999,0.76
104,229,[0.    0.015 0.538 0.446],[0.    0.015 0.538 0.108 0.338],[0.    0.    0.    0.015 0.    0.538 0.    0.108 0.    0.338],0.646,0.595625,0.7605555555555557
105,230,[0.    0.    0.571 0.429],[0.    0.    0.571 0.071 0.357],[0.    0.    0.    0.    0.    0.571 0.    0.071 0.    0.357],0.6666666666666666,0.6606249999999999,0.8094444444444446
106,231,[1. 0. 0. 0.],[1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,0.9999999999999999,1.0000000000000002
107,232,[0. 0. 0. 1.],[0.    0.    0.    0.167 0.833],[0.    0.    0.    0.    0.    0.    0.    0.167 0.    0.833],1.0,0.79125,0.888888888888889
108,233,[0. 0. 0. 1.],[0.    0.    0.    0.294 0.706],[0.    0.    0.    0.    0.    0.    0.    0.294 0.    0.706],1.0,0.7500000000000001,0.888888888888889
109,235,[0.56 0.2  0.16 0.08],[0.56 0.2  0.16 0.   0.08],[0.   0.56 0.   0.2  0.   0.16 0.   0.   0.   0.08],0.4133333333333334,0.45,0.688888888888889
110,238,[0. 0. 0. 1.],[0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0,1.0000000000000002
111,239,[0.169 0.506 0.26  0.065],[0.169 0.506 0.26  0.065 0.   ],[0.    0.169 0.    0.506 0.    0.26  0.    0.065 0.    0.   ],0.3546666666666667,0.45749999999999996,0.7055555555555557
112,242,[0.    0.    0.022 0.978],[0.    0.    0.022 0.413 0.565],[0.    0.    0.    0.    0.    0.022 0.    0.413 0.    0.565],0.9706666666666667,0.7224999999999999,0.8644444444444445
113,244,[0.    0.    0.107 0.893],[0.    0.    0.107 0.036 0.857],[0.    0.    0.    0.    0.    0.107 0.    0.036 0.    0.857],0.8573333333333334,0.82125,0.8488888888888889
114,245,[0. 0. 0. 1.],[0.    0.    0.    0.333 0.667],[0.    0.    0.    0.    0.    0.    0.    0.333 0.    0.667],1.0,0.7500000000000001,0.888888888888889
115,246,[0. 0. 0. 1.],[0.    0.    0.    0.067 0.933],[0.    0.    0.    0.    0.    0.    0.    0.067 0.    0.933],1.0,0.9162500000000001,0.9255555555555556
116,248,[0. 0. 0. 1.],[0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0,1.0
117,251,[0.    0.    0.067 0.933],[0.    0.    0.067 0.111 0.822],[0.    0.    0.    0.    0.    0.067 0.    0.111 0.    0.822],0.9106666666666667,0.7774999999999999,0.8144444444444444
118,252,[0. 0. 0. 1.],[0.   0.   0.   0.24 0.76],[0.   0.   0.   0.   0.   0.   0.   0.24 0.   0.76],1.0,0.7500000000000001,0.888888888888889
119,253,[0. 0. 0. 1.],[0.  0.  0.  0.6 0.4],[0.  0.  0.  0.  0.  0.  0.  0.6 0.  0.4],1.0,0.7499999999999999,0.8888888888888891
120,254,[0.    0.346 0.077 0.577],[0.    0.346 0.077 0.5   0.077],[0.    0.    0.    0.346 0.    0.077 0.    0.5   0.    0.077],0.564,0.5574999999999999,0.7177777777777777
121,255,[0.278 0.056 0.278 0.389],[0.278 0.056 0.278 0.333 0.056],[0.    0.278 0.    0.056 0.    0.278 0.    0.333 0.    0.056],0.25933333333333336,0.36062500000000003,0.6538888888888889
122,256,[0.133 0.333 0.133 0.4  ],[0.133 0.333 0.133 0.4   0.   ],[0.    0.133 0.    0.333 0.    0.133 0.    0.4   0.    0.   ],0.31133333333333335,0.416875,0.6661111111111112
123,257,[0.444 0.    0.296 0.259],[0.444 0.    0.296 0.111 0.148],[0.    0.444 0.    0.    0.    0.296 0.    0.111 0.    0.148],0.33266666666666667,0.42562500000000003,0.6661111111111111
124,258,[0. 0. 0. 1.],[0.    0.    0.    0.182 0.818],[0.    0.    0.    0.    0.    0.    0.    0.182 0.    0.818],1.0,0.7725,0.888888888888889
125,260,[0. 0. 0. 1.],[0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0,1.0000000000000002
126,262,[0.06 0.76 0.   0.18],[0.06 0.76 0.   0.06 0.12],[0.   0.06 0.   0.76 0.   0.   0.   0.06 0.   0.12],0.68,0.7000000000000001,0.7555555555555555
127,263,[0.   0.32 0.28 0.4 ],[0.   0.32 0.28 0.36 0.04],[0.   0.   0.   0.32 0.   0.28 0.   0.36 0.   0.04],0.3333333333333333,0.45,0.7333333333333335
128,266,[0. 0. 0. 1.],[0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0,1.0000000000000002
129,269,[0.    0.    0.095 0.905],[0.    0.    0.095 0.905 0.   ],[0.    0.    0.    0.    0.    0.095 0.    0.905 0.    0.   ],0.8733333333333334,0.8812499999999999,0.8944444444444446
130,271,[0.552 0.069 0.034 0.345],[0.552 0.069 0.034 0.207 0.138],[0.    0.552 0.    0.069 0.    0.034 0.    0.207 0.    0.138],0.5293333333333333,0.44875,0.6633333333333334
131,272,[0.778 0.014 0.125 0.083],[0.778 0.014 0.125 0.028 0.056],[0.    0.778 0.    0.014 0.    0.125 0.    0.028 0.    0.056],0.7040000000000001,0.7218749999999998,0.7805555555555557
132,274,[0.63  0.    0.037 0.333],[0.63  0.    0.037 0.222 0.111],[0.    0.63  0.    0.    0.    0.037 0.    0.222 0.    0.111],0.6173333333333333,0.565,0.7366666666666667
133,275,[0.879 0.    0.    0.121],[0.879 0.    0.    0.091 0.03 ],[0.    0.879 0.    0.    0.    0.    0.    0.091 0.    0.03 ],0.8386666666666667,0.8487499999999999,0.8655555555555555
134,276,[0.   0.   0.35 0.65],[0.   0.   0.35 0.6  0.05],[0.   0.   0.   0.   0.   0.35 0.   0.6  0.   0.05],0.6666666666666666,0.6875,0.8333333333333335
135,277,[0.189 0.135 0.514 0.162],[0.189 0.135 0.514 0.054 0.108],[0.    0.189 0.    0.135 0.    0.514 0.    0.054 0.    0.108],0.35200000000000004,0.39249999999999996,0.6066666666666667
136,288,[0. 0. 0. 1.],[0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0,1.0000000000000002
137,290,[0.  0.  0.1 0.9],[0.   0.   0.1  0.15 0.75],[0.   0.   0.   0.   0.   0.1  0.   0.15 0.   0.75],0.8666666666666667,0.6875,0.7777777777777777
138,319,[0. 0. 0. 1.],[0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0,1.0000000000000002
139,401,[0.    0.    0.217 0.783],[0.    0.    0.217 0.543 0.239],[0.    0.    0.    0.    0.    0.217 0.    0.543 0.    0.239],0.7106666666666667,0.49937499999999996,0.7772222222222224
140,414,[0.483 0.345 0.    0.172],[0.483 0.345 0.    0.052 0.121],[0.    0.483 0.    0.345 0.    0.    0.    0.052 0.    0.121],0.4373333333333333,0.5343749999999999,0.7205555555555555
141,415,[0.833 0.    0.167 0.   ],[0.833 0.    0.167 0.    0.   ],[0.    0.833 0.    0.    0.    0.167 0.    0.    0.    0.   ],0.7773333333333333,0.79125,0.888888888888889
142,416,[0.267 0.044 0.244 0.444],[0.267 0.044 0.244 0.133 0.311],[0.    0.267 0.    0.044 0.    0.244 0.    0.133 0.    0.311],0.28200000000000003,0.278125,0.6172222222222222
143,417,[0.176 0.    0.059 0.765],[0.176 0.    0.059 0.294 0.471],[0.    0.176 0.    0.    0.    0.059 0.    0.294 0.    0.471],0.6866666666666666,0.45625,0.7122222222222222
